addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,amenity,check_date,check_date:opening_hours,cuisine,diet:vegetarian,indoor_seating,name,opening_hours,outdoor_seating,phone,smoking,takeaway,website,wheelchair,name:en,operator,wheelchair:description,wikidata,wikipedia,contact:phone,toilets:wheelchair,brand,brand:wikidata,brand:wikipedia,man_made,surveillance,opening_hours:signed,source:imagery,contact:city,contact:country,contact:housenumber,contact:postcode,contact:street,air_conditioning,bar,description,diet:chicken,diet:dairy_free,diet:fish,diet:meat,diet:non-vegetarian,email,highchair,name:it,name:ko,reservation,fixme,internet_access,name:be,name:ru,payment:credit_cards,payment:debit_cards,contact:email,contact:website,diet:halal,diet:vegan,payment:cash,description:en,name:ja,name:zh,ref:vatin,tourism,official_name,brewery,contact:fax,sport,note,start_date,WLAN,heritage,heritage:operator,ref:at:bda,toilets,internet_access:fee,name:etymology,name:etymology:wikidata,shop,Notiz,capacity,delivery,created_by,fax,alt_name,changing_table,changing_table:count,changing_table:location,food,all_you_can_eat,level,lunch:menu,website:menu,url,payment:maestro,payment:mastercard,payment:visa,not:brand:wikidata,wheelchair:description:de,panoramax,panoramax:0,microbrewery,proposed:amenity,opening_hours:kitchen,payment:cards,name:de,wifi,opening_hours:covid19,UID,branch,contact:facebook,contact:instagram,toilets:access,contact:untappd,old_name,source,award:Gault-Millau,award:michelin,organic,regional,diet:kosher,name:he,food:ice_cream,source:cuisine,abandoned:amenity,name:fa,coffee,drink:juice,drive_through,drive_in,addr:housename,self_service,theme,facebook,layer,addr:floor,check_date:diet:vegetarian,addr:unit,diet:gluten_free,mobile,internet_access:ssid,reservation:website,fast_food,payment:qr_code,diet:raw,indoor,covered,fuel,real_fire,seasonal,brothel,distillery,drink:brewery,drink:coffee,drinking_water,disused:cuisine,disused:name,addr:place,payment:american_express,diet:mediterranean,cocktails,building,reservation:email,delivery:partner,diet:healthy,diet:lactose_free,diet:local,service:electricity,buffet,karaoke,architect,architect:wikidata,building:levels,roof:shape,roof:levels,name:signed,cuisine:de,room,id,long,lat,access,addr:district,addr:suburb,at_bev:addr_date,atm,baby_feeding,brand:en,brand:zh,brothel:club,building:colour,bulk_purchase,check_date:diet:halal,check_date:diet:kosher,check_date:diet:vegan,check_date:smoking,currency:XBT,designation,diet:organic,diet:pescetarian,diet:seafood,disused:amenity,fee,food:affogato,height,historic,image,int_name,internet_access:free,leisure,min_age,music,music_genre,noaddress,nohousenumber,noname,not:amenity,opening_hours:drive_through,opening_hours:url,operator:type,owner,payment:lightning,payment:onchain,power_supply,rental,short_name,snack,survey:date,wikimedia_commons,addr:interpolation,building:part,check_date:currency:XBT,contact:mobile,dispensing,disused:brand,disused:opening_hours,disused:operator,disused:shop,drink,entrance,note:cuisine,operator:wikidata,operator:wikipedia,origin,payment:apple_pay,payment:coins,payment:contactless,payment:google_pay,payment:lightning_contactless,payment:notes,payment:others,payment:v_pay,stars,type,check_date:toilets:wheelchair,community_centre:for,diet:egg_free,diet:neopolitan,diet:nut_free,drink:beer,drink:tea,drink:water,drink:whisky,drink:wine,food:burger,food:pasta,food:pizza,food:risotto,food:soup,happy_hours,kids_area,kids_area:fee,kids_area:indoor,kids_area:outdoor,kids_area:supervised,lgbtq,lgbtq:women,menu_languages,payment:cryptocurrencies,product,seats,smoking:outside,website:booking,website:orders,wine:region,wine:type,year_of_construction,addr:door,barrier,brewery:Pils,brewery:Zwickl,burger,disused:name:zh,dog,drink:club-mate,drink:cocktail,internet_access:wlan:bssid,lunch,name:ar,name:zh-Latn-pinyin,payment:account_cards,payment:app,seating,smoking_hours,alt_name_1,alt_name_2,audience,brand:website,drink:smoothie,fetish,food:egg_roll,food:salad,food:toast,food:wraps,internet_access:provider,lunch:buffet,payment:electronic_purses,source:opening_hours,billiards,billiards:snooker,breakfast,condition,contact:mastodon,darts,description:de,dish,food:baklava,food:brioche_con_gelato,location,museum,note:en,operator:addr,oven,payment:diners_club,restaurant,source:date,source:position,addr2:housenumber,addr2:street,board_games,cash_withdrawal,description:covid19,description:payment,drink:gin,pub,wheelchair:description:en,club,fair_trade,kitchen_hours,payment:jcb,payment:unionpay,phone:mobile,reusable_packaging:offer,roof:colour,roof:material,sustenance,addr:city:en,breakfast:buffet,disused,drink:affogato,drink:ayran,food:baba_ghanoush,food:bakery,food:berliner,food:börek,food:chicken,food:churros,food:falafel,food:fatteh,food:ful,food:hummus,food:hurmašica,food:kebab,food:lamajun,food:lokma,food:moussaka,food:pide,food:sandwich,food:schaumrolle,food:tulumba,food:waffel,full_name,mapillary,name:ro,name:tr,payment:bancomat,sells:clothes,source:geometry,bistro,contact:twitter,kitchen,source:amenity,food:cake,name:hr,vegan,biergarten,building:material,amenity_1,contact:tripadvisor,loc_name,lunch:warm,real_ale,toilets:fee,addr:hamlet,diet:macrobiotic,food:pierogi,changing_table:fee,name:el,zero_waste,contact:tiktok,opening_date,sauna,temporary,country,craft,long_name,service_times,closed,drink:beer:Budweiser,drink:beer:Corona,drink:beer:Desperados,drink:beer:Guinness,drink:beer:Heineken,drink:beer:Null_Komma_Josef,drink:beer:Ottakringer,drink:beer:Rotes_Zwickl,drink:beer:Schneider_Weisse,drink:beer:Strongbow,drink:beer:Wieselburger,drink:soft_drink,fence,landuse,menu:url,old_facebook,old_operator,winery,darts:type,operator:phone,serving_system:buffet,serving_system:conveyor_belt,betting,gambling,panoramax:1,panoramax:2,reg_name,shelter_type,addr1:housenumber,addr1:street,addr:subdistrict,al_fresco,diet:meat_free,disused:contact:website,disused:description,disused:start_date,drinking_water:legal,ele,gluten_free,payment:meal_voucher,pet,phone_1,smokefree,source:phone,wlan:operator,payment:nfc,pizza
Wien,,3,1210,Scottgasse,restaurant,,,,,,Sissy's Imbiß am Platzl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342245314,16.4153363,48.2754722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,35,1210,Ruthnergasse,restaurant,,8/8/2023,,,,Restaurant Emerich,,,,isolated,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342268196,16.4182076,48.2724443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,121,1210,Brünner Straße,restaurant,,,pizza,,yes,Pizzeria Da Contessa,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342370822,16.4075823,48.2751357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,76,1210,Siemensstraße,restaurant,,,regional,,,s'Zwickl,Mo-Fr 09:00-23:00,,+43 1 2948484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342372654,16.4193594,48.2715519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,73,1210,Siemensstraße,ice_cream,,,,,,Gelati Venti Uno,Mo-Su 13:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344483279,16.4193064,48.271868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,11,1210,Franz-Jonas-Platz,cafe,8/17/2023,,,,,Café Jonas,Mo-Sa 09:00-24:00;PH Su 09:00-23:00,,,isolated,,https://www.jonas-lokal.at/,yes,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,table_soccer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344872252,16.3985512,48.255583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,94,1210,Jedlersdorfer Straße,cafe,,,,,,MAXX Cafe-Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344929843,16.404629,48.2742908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,3,1210,Amtsstraße,restaurant,,12/3/2022,heuriger,,,Heurigenrestaurant Wild,Mo-Su 10:00-24:00,,+43 1 2907354,,,http://www.restaurant-wild.at/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344930884,16.4064123,48.2776131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,7,1210,Frauenstiftgasse,cafe,,6/10/2024,cake,,,"Eylül Bäckerei, Konditorei & Cafe",,,,,,,,,Eylül,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344931801,16.4075968,48.2769351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,17,1210,Siemensstraße,restaurant,,,pizza,,,Lally's Pizza-Service,"Mo,Tu,Th,Fr 10:00-22:00; We off",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345682057,16.4148481,48.2755334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,14,1210,Stammersdorfer Straße,restaurant,,,regional;heuriger,,,Weingut Gerhard Klager,,,,,,http://www.weingutklager.at/,,,,,,,+43 1 292 41 07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@weingutklager.at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347403008,16.4082457,48.3020468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.weingutklager.at/weingutklager/ausstecktermine.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,44,1210,Stammersdorfer Straße,restaurant,,,regional,,,Christ 42,,,+43 1 2924119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10pin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347403015,16.4110259,48.3016147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,3,1210,Carrogasse,cafe,,,,,,Call Center / Internet Cafe MENNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlatch 0.10f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347627120,16.4122545,48.2766649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,1,1210,Shuttleworthstraße,restaurant,11/26/2022,,chinese,,,Ye's Kitchen,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352725976,16.4062243,48.271605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,5,1210,Franz-Jonas-Platz,cafe,,,,yes,yes,Cafe Klim Bim,,yes,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352985492,16.3987779,48.2569247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,,1210,Bahnhof Floridsdorf,cafe,,7/31/2024,,,,Tchibo,Mo-Fr 08:00-18:30; Sa 08:00-17:00,,,,,,limited,,,,,,,,Tchibo,Q564213,de:Tchibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353071638,16.4000161,48.2570163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,10,1210,Weisselgasse,restaurant,,,asian,yes,,Wok Asia Restaurant,"Mo-Fr 11:00-20:00; Su,PH 12:00-20:00",,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353077280,16.3997161,48.2606832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,78,1210,Brünner Straße,fast_food,,,,,,Pizza Bene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353690004,16.4063883,48.2718536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,AT,16,1210,Baumergasse,cafe,,,cake,,,Cafe Konditorei Welser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353700317,16.4081259,48.2761283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,14,1210,Frauenstiftgasse,fast_food,,,kebab,,,Kebap König,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353700894,16.4082903,48.2765259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wien,,16,1210,Baumergasse,pub,,,,,,Gero's Likörstube,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlatch 0.10f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354558151,16.4079011,48.276327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
